ID,start_date,incident_type,receiver_country,receiver_category,receiver_category_subcode,MITRE_impact,unweighted_cyber_intensity,target_multiplier,weighted_cyber_intensity,impact_indicator,impact_indicator_value,year,sector_cleaned,attack_type_cleaned,attacker_category_cleaned,is_eu,impact_indicator_tag,sector_tag,attack_type_tag,attacker_category_tag,cyber_intensity,total_attack_severity,impact_indicator_value_norm,unweighted_cyber_intensity_norm,weighted_cyber_intensity_norm,sector_tag_norm,attack_type_tag_norm,attacker_category_tag_norm,impact_indicator_tag_norm,total_attack_severity_norm,cyber_intensity_norm
1863,2023-01-25 00:00:00,Disruption,Germany; Germany; Germany,State institutions / political system - Critical infrastructure; Critical infrastructure - State institutions / political system; State institutions / political system,Police - Finance; Transportation - Government / ministries; Police,Network Denial of Service,1,Moderate - high political importance,1.0,Low,7.0,2023,State institutions / political system - Critical infrastructure,Disruption,Police - Finance,1,1,0,2,0,1.0,7.0,0.3474503816274527,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.47850244430368793,-0.9246788779730947
1853,2022-04-19 00:00:00,Disruption,Czech Republic; Czech Republic; Czech Republic; Czech Republic; Czech Republic; Czech Republic,State institutions / political system - State institutions / political system - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,Civil service / administration - Civil service / administration - Transportation - Transportation - Transportation - Transportation,Network Denial of Service,1,Moderate - high political importance,1.0,Minor,5.0,2022,State institutions / political system - State institutions / political system - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,Disruption,Civil service / administration - Civil service / administration - Transportation - Transportation - Transportation - Transportation,1,1,0,2,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
1842,2023-01-11 00:00:00,Disruption,Czech Republic; Czech Republic; Czech Republic,State institutions / political system - Social groups - State institutions / political system,Election infrastructure / related systems - Advocacy / activists (e.g. human rights organizations) - Election infrastructure / related systems,Network Denial of Service,1,Moderate - high political importance,1.0,Minor,5.0,2023,State institutions / political system - Social groups - State institutions / political system,Disruption,Election infrastructure / related systems - Advocacy / activists (e.g. human rights organizations) - Election infrastructure / related systems,1,1,0,2,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
1835,2023-01-10 00:00:00,Disruption,Denmark; Denmark; Denmark; Denmark; Denmark; Denmark; Denmark; Denmark,State institutions / political system; Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,"Other (e.g., embassies); Finance - Finance - Finance - Finance - Finance - Finance - Finance - Finance",Network Denial of Service,1,Moderate - high political importance,1.0,Minor,5.0,2023,State institutions / political system,Disruption,"Other (e.g., embassies)",1,1,0,2,0,1.0,5.0,-0.4015794937125716,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,-0.9246788779730947
1834,2021-06-01 00:00:00,Data theft & Doxing; Hijacking with Misuse,Bosnia and Herzegovina; Vietnam; Malaysia; Brunei; Belgium; Thailand; Vietnam; Philippines; Indonesia; Cambodia,State institutions / political system - Social groups - State institutions / political system - State institutions / political system - Education - State institutions / political system - Social groups - State institutions / political system - State institutions / political system - State institutions / political system,Government / ministries - Religious - Military - Government / ministries -  - Military - Other social groups - Military - Government / ministries - Government / ministries,Data Exfiltration,3,Moderate - high political importance,3.0,Low,7.0,2021,State institutions / political system - Social groups - State institutions / political system - State institutions / political system - Education - State institutions / political system - Social groups - State institutions / political system - State institutions / political system - State institutions / political system,Data theft & Doxing,Government / ministries - Religious - Military - Government / ministries -  - Military - Other social groups - Military - Government / ministries - Government / ministries,1,1,0,0,0,9.0,7.0,0.3474503816274527,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.47850244430368793,0.15185647714403833
1824,2022-12-25 00:00:00,Data theft; Disruption; Ransomware,Portugal,Critical infrastructure,Transportation,Data Exfiltration; Data Encrypted for Impact,3,Moderate - high political importance,3.0,Low,10.0,2022,Critical infrastructure,Data theft,Transportation,1,1,9,1,0,9.0,10.0,1.470995194637489,0.3960810329433623,0.3839312328778571,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,1.2058261596452935,0.15185647714403833
1825,2022-12-29 00:00:00,Hijacking without Misuse,Germany,State institutions / political system,Civil service / administration,Not available,1,Moderate - high political importance,1.0,Minor,4.0,2022,State institutions / political system,Hijacking without Misuse,Civil service / administration,1,1,0,0,0,1.0,4.0,-0.7760944313825838,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,-0.24882127103791768,-0.9246788779730947
1826,2022-12-27 00:00:00,Disruption; Hijacking with Misuse; Ransomware,Italy; Italy,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system, - Civil service / administration,Data Encrypted for Impact,4,Moderate - high political importance,4.0,Minor,5.0,2022,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system,Disruption,- Civil service / administration,1,1,0,2,0,16.0,5.0,-0.4015794937125716,1.1420528909066627,1.1153373204374541,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,-0.006380032590715804,1.0938249128715296
1827,2021-03-01 00:00:00,Hijacking without Misuse,Germany,Critical infrastructure,Finance,Not available,1,Moderate - high political importance,1.0,Minor,4.0,2021,Critical infrastructure,Hijacking without Misuse,Finance,1,1,9,0,0,1.0,4.0,-0.7760944313825838,-1.0958626829832387,-1.0788809422413372,1.6614460249633878,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,-0.24882127103791768,-0.9246788779730947
1813,2022-12-05 00:00:00,Data theft; Ransomware,Belgium,State institutions / political system,Civil service / administration,Data Exfiltration,1,Moderate - high political importance,1.0,Minor,4.0,2022,State institutions / political system,Data theft,Civil service / administration,1,1,0,1,0,1.0,4.0,-0.7760944313825838,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,-0.24882127103791768,-0.9246788779730947
1788,2022-12-08 00:00:00,Disruption,Denmark,State institutions / political system,Government / ministries,Network Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2022,State institutions / political system,Disruption,Government / ministries,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1789,2022-11-30 00:00:00,Data theft & Doxing; Hijacking with Misuse,Netherlands,State institutions / political system,Political parties,Data Exfiltration,3,Moderate - high political importance,3.0,Low,8.0,2022,State institutions / political system,Data theft & Doxing,Political parties,1,1,0,0,0,9.0,8.0,0.7219653192974649,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.7209436827508898,0.15185647714403833
1779,2022-01-01 00:00:00,Data theft & Doxing; Hijacking with Misuse,Portugal,State institutions / political system,Military,Data Exfiltration,4,Moderate - high political importance,4.0,Low,8.0,2022,State institutions / political system,Data theft & Doxing,Military,1,1,0,0,0,16.0,8.0,0.7219653192974649,1.1420528909066627,1.1153373204374541,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,0.5593457663946073,0.7209436827508898,1.0938249128715296
1737,2022-05-16 00:00:00,Disruption,Italy,State institutions / political system,Police,Endpoint Denial of Service,1,Moderate - high political importance,1.0,Low,6.0,2022,State institutions / political system,Disruption,Police,1,1,0,2,0,1.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-0.9246788779730947
1735,2022-12-03 00:00:00,Disruption; Hijacking with Misuse,France; France; France,Critical infrastructure - Critical infrastructure - Critical infrastructure,Health - Health - Health,Data Encrypted for Impact,4,Moderate - high political importance,4.0,Low,8.0,2022,Critical infrastructure - Critical infrastructure - Critical infrastructure,Disruption,Health - Health - Health,1,1,0,2,0,16.0,8.0,0.7219653192974649,1.1420528909066627,1.1153373204374541,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.7209436827508898,1.0938249128715296
1703,2022-08-01 00:00:00,Disruption,Estonia,State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),,Network Denial of Service,1,Not available,0.0,Low,6.0,2022,State institutions / political system,Disruption,,1,1,0,2,0,0.0,6.0,-0.027064556042559473,-1.0958626829832387,-1.8102870298009344,-0.6023569253851326,1.011705639391233,-0.06830541603731805,0.5593457663946073,0.23606120585648607,-1.0592457973627363
1693,2021-05-01 00:00:00,Data theft; Hijacking with Misuse,Spain; Spain,State institutions / political system - State institutions / political system,Government / ministries - Government / ministries,Data Exfiltration,3,Moderate - high political importance,3.0,Low,6.0,2021,State institutions / political system - State institutions / political system,Data theft,Government / ministries - Government / ministries,1,1,0,1,0,9.0,6.0,-0.027064556042559473,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.23606120585648607,0.15185647714403833
1694,2017-01-01 00:00:00,Data theft; Hijacking with Misuse,Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Switzerland; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain; Spain,State institutions / political system - State institutions / political system - State institutions / political system - Social groups - International / supranational organization - State institutions / political system - State institutions / political system - State institutions / political system - End user(s) / specially protected groups - State institutions / political system - Social groups - Science - Social groups - End user(s) / specially protected groups - End user(s) / specially protected groups - International / supranational organization - Media - Social groups - State institutions / political system - State institutions / political system - State institutions / political system - End user(s) / specially protected groups - Science - State institutions / political system - Social groups - State institutions / political system - State institutions / political system - State institutions / political system - Science - End user(s) / specially protected groups - State institutions / political system - Social groups - State institutions / political system - State institutions / political system - International / supranational organization - End user(s) / specially protected groups - State institutions / political system - State institutions / political system - Media - State institutions / political system - International / supranational organization - State institutions / political system - State institutions / political system - State institutions / political system - Social groups - Social groups; Science - State institutions / political system; Media - State institutions / political system; International / supranational organization; Social groups; End user(s) / specially protected groups; State institutions / political system,Legislative - Political parties - Legislative - Advocacy / activists (e.g. human rights organizations) -  - Legislative - Legislative - Legislative -  - Legislative - Advocacy / activists (e.g. human rights organizations) -  - Advocacy / activists (e.g. human rights organizations) -  -  -  -  - Advocacy / activists (e.g. human rights organizations) - Legislative - Legislative - Government / ministries -  -  - Government / ministries - Advocacy / activists (e.g. human rights organizations) - Legislative - Legislative - Legislative -  -  - Legislative - Advocacy / activists (e.g. human rights organizations) - Legislative - Political parties -  -  - Government / ministries - Government / ministries -  - Legislative -  - Legislative - Legislative - Legislative - Advocacy / activists (e.g. human rights organizations) - Advocacy / activists (e.g. human rights organizations);  - Legislative;  - Government / ministries; ; Advocacy / activists (e.g. human rights organizations); ; Legislative,Data Exfiltration,3,Moderate - high political importance,3.0,Low,8.0,2017,State institutions / political system - State institutions / political system - State institutions / political system - Social groups - International / supranational organization - State institutions / political system - State institutions / political system - State institutions / political system - End user(s) / specially protected groups - State institutions / political system - Social groups - Science - Social groups - End user(s) / specially protected groups - End user(s) / specially protected groups - International / supranational organization - Media - Social groups - State institutions / political system - State institutions / political system - State institutions / political system - End user(s) / specially protected groups - Science - State institutions / political system - Social groups - State institutions / political system - State institutions / political system - State institutions / political system - Science - End user(s) / specially protected groups - State institutions / political system - Social groups - State institutions / political system - State institutions / political system - International / supranational organization - End user(s) / specially protected groups - State institutions / political system - State institutions / political system - Media - State institutions / political system - International / supranational organization - State institutions / political system - State institutions / political system - State institutions / political system - Social groups - Social groups,Data theft,Legislative - Political parties - Legislative - Advocacy / activists (e.g. human rights organizations) -  - Legislative - Legislative - Legislative -  - Legislative - Advocacy / activists (e.g. human rights organizations) -  - Advocacy / activists (e.g. human rights organizations) -  -  -  -  - Advocacy / activists (e.g. human rights organizations) - Legislative - Legislative - Government / ministries -  -  - Government / ministries - Advocacy / activists (e.g. human rights organizations) - Legislative - Legislative - Legislative -  -  - Legislative - Advocacy / activists (e.g. human rights organizations) - Legislative - Political parties -  -  - Government / ministries - Government / ministries -  - Legislative -  - Legislative - Legislative - Legislative - Advocacy / activists (e.g. human rights organizations) - Advocacy / activists (e.g. human rights organizations),1,1,0,1,0,9.0,8.0,0.7219653192974649,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,0.5593457663946073,0.7209436827508898,0.15185647714403833
